featIdx,bin,partition,sumLeft,sumRight,weightLeft,weightRight,mlx_skipped,mlx_termNum,mlx_termDen,cpu_termNum,cpu_termDen,term_num_diff,term_den_diff
0,0,0,9.922506332,-9.776891708,7,993,0,9.94158468911391,6.98761166084438,9.94158468911391,6.98761166084438,0.000000e+00,0.000000e+00
0,1,0,18.64813614,-18.50252151,15,985,0,19.6661113990914,16.4451242561054,19.6661113990914,16.4451242561054,3.552714e-15,0.000000e+00
0,2,0,26.76758194,-26.62196732,23,977,0,28.2810177306953,25.0990548676155,28.2810177306953,25.0990548676155,0.000000e+00,0.000000e+00
0,3,0,35.01955414,-34.87393951,31,969,0,37.3209075153171,34.134426748148,37.3209075153171,34.134426748148,0.000000e+00,0.000000e+00
0,4,0,42.49759293,-42.3519783,38,962,0,45.9086340972645,42.679693081373,45.9086340972645,42.679693081373,0.000000e+00,0.000000e+00
0,5,0,49.11527252,-48.9696579,46,954,0,51.7365919745821,48.7146052727153,51.7365919745821,48.7146052727153,0.000000e+00,0.000000e+00
0,6,0,55.37582397,-55.23020935,54,946,0,57.0122333455817,54.1706023301151,57.0122333455818,54.1706023301151,7.105427e-15,0.000000e+00
0,7,0,61.27870178,-61.13308716,62,938,0,61.7420280607746,59.0630377922453,61.7420280607746,59.0630377922453,7.105427e-15,0.000000e+00
0,8,0,66.98590088,-66.84028625,69,931,0,67.1043081498852,64.4922364504031,67.1043081498852,64.4922364504031,-1.421085e-14,0.000000e+00
0,9,0,71.37289429,-71.22727966,77,923,0,69.1548785838981,66.7492741380984,69.1548785838981,66.7492741380984,0.000000e+00,-1.421085e-14
0,10,0,77.84490204,-77.69928741,85,915,0,75.4381386075579,73.0690893131031,75.4381386075579,73.0690893131031,0.000000e+00,0.000000e+00
0,11,0,83.44847107,-83.30285645,93,907,0,80.1636697606909,77.8717178869444,80.1636697606909,77.8717178869444,0.000000e+00,0.000000e+00
0,12,0,88.01908875,-87.87347412,101,899,0,83.0545416207922,80.8772082984886,83.0545416207922,80.8772082984886,0.000000e+00,0.000000e+00
0,13,0,93.47794342,-93.3323288,109,891,0,87.7627437190413,85.6402523876448,87.7627437190413,85.6402523876448,0.000000e+00,0.000000e+00
0,14,0,98.84454346,-98.69892883,117,883,0,92.4135948800114,90.3408986575149,92.4135948800114,90.3408986575148,0.000000e+00,-1.421085e-14
0,15,0,102.9391708,-102.7935562,125,875,0,94.8196998260838,92.8383066580166,94.8196998260839,92.8383066580166,1.421085e-14,0.000000e+00
0,16,0,106.94104,-106.7954254,132,868,0,97.8084171873238,95.8807830820493,97.8084171873238,95.8807830820493,0.000000e+00,0.000000e+00
0,17,0,111.5470352,-111.4014206,140,860,0,101.392565215782,99.5171451970365,101.392565215782,99.5171451970365,0.000000e+00,0.000000e+00
0,18,0,114.1177597,-113.9721451,148,852,0,101.436699286545,99.6699325490524,101.436699286545,99.6699325490524,0.000000e+00,-1.421085e-14
0,19,0,118.2757721,-118.1301575,156,844,0,104.457610453942,102.739215591988,104.457610453942,102.739215591988,0.000000e+00,0.000000e+00
0,20,0,121.4300613,-121.2844467,163,837,0,106.338672218264,104.670825242378,106.338672218264,104.670825242378,0.000000e+00,1.421085e-14
0,21,0,125.6579056,-125.512291,171,829,0,109.680901887574,108.04803254731,109.680901887574,108.04803254731,0.000000e+00,1.421085e-14
0,22,0,129.8599243,-129.7143097,179,821,0,113.076805336513,111.475146367544,113.076805336513,111.475146367544,0.000000e+00,0.000000e+00
0,23,0,133.2016602,-133.0560455,187,813,0,115.078507927032,113.524282202312,115.078507927032,113.524282202312,0.000000e+00,0.000000e+00
0,24,0,135.5318451,-135.3862305,194,806,0,115.899950070686,114.39598696521,115.899950070686,114.39598696521,0.000000e+00,0.000000e+00
0,25,0,140.3519592,-140.2063446,202,798,0,120.632682005378,119.134554909904,120.632682005378,119.134554909904,0.000000e+00,0.000000e+00
0,26,0,143.3915253,-143.2459106,210,790,0,122.406775089731,120.94929155768,122.406775089731,120.94929155768,-1.421085e-14,0.000000e+00
0,27,0,145.8975372,-145.7519226,218,782,0,123.379095577016,121.968201450668,123.379095577016,121.968201450668,0.000000e+00,0.000000e+00
0,28,0,149.7935028,-149.6478882,226,774,0,126.804678990638,125.409778834792,126.804678990638,125.409778834792,1.421085e-14,0.000000e+00
