featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,155.1956329,155.195629586809,3.347761e-06,151.3237305,151.323716795732,1.367302e-05,12.61612511,12.6161251114401,4.628575e-09
0,1,159.9842682,159.984265110752,3.077724e-06,155.8666534,155.866647079861,6.362522e-06,12.81447124,12.8144707500326,4.947794e-07
0,2,164.036438,164.036437372611,6.156701e-07,159.9774628,159.977458316236,4.452318e-06,12.96913242,12.9691326476267,2.242258e-07
0,3,168.4042511,168.40425099401,1.046226e-07,164.3611755,164.36116578022,9.756890e-06,13.1357069,13.1357067262282,1.753221e-07
0,4,172.7213135,172.721316453151,2.976588e-06,168.6547699,168.654765190082,4.707379e-06,13.2998457,13.2998465831743,8.876787e-07
0,5,174.884903,174.884911032562,8.078460e-06,171.0408936,171.040889472056,4.082632e-06,13.3721838,13.372184721507,9.217634e-07
0,6,176.6956787,176.695679559373,8.484358e-07,173.0467529,173.04673967879,1.325090e-05,13.43210888,13.4321093874253,5.083359e-07
0,7,178.1592865,178.159293295209,6.796185e-06,174.6868744,174.686866427796,7.961852e-06,13.47964096,13.4796418754528,9.147594e-07
0,8,180.2946014,180.294599389854,2.050576e-06,176.9033356,176.903326872325,8.698964e-06,13.55547428,13.5554742922081,1.089701e-08
0,9,179.9869537,179.986953274431,4.609201e-07,176.8115692,176.811562506579,6.707289e-06,13.53585434,13.535855032405,6.928054e-07
0,10,182.5573273,182.557324666919,2.603589e-06,179.4352722,179.43525919737,1.301943e-05,13.62841606,13.6284156157566,4.456448e-07
0,11,184.0926514,184.092655365307,3.998120e-06,181.0618896,181.061870251532,1.939691e-05,13.68115997,13.6811612311068,1.257962e-06
0,12,184.4164124,184.416416916941,4.563425e-06,181.5112915,181.511282924916,8.578990e-06,13.68824482,13.6882448952848,7.564366e-08
0,13,185.9667969,185.966784926086,1.194891e-05,183.1308746,183.130861774116,1.285967e-05,13.74214745,13.7421477412844,2.956057e-07
0,14,187.4895935,187.489600382652,6.876792e-06,184.7178802,184.717864411611,1.583741e-05,13.79503155,13.7950326900085,1.142462e-06
0,15,187.5378876,187.537886660065,9.131769e-07,184.8678741,184.86786792062,6.224888e-06,13.79298592,13.7929861914504,2.753127e-07
0,16,188.1756287,188.175636148307,7.486197e-06,185.5701752,185.570179148588,3.977689e-06,13.81367683,13.813677080704,2.465975e-07
0,17,189.0249481,189.024947927616,1.925007e-07,186.4844666,186.484473160857,6.608122e-06,13.84196663,13.8419663176291,3.113992e-07
0,18,187.5834961,187.583498915683,2.821933e-06,185.1577759,185.157781022311,5.143405e-06,13.78553581,13.7855357418993,7.047863e-08
0,19,188.0906372,188.090632768882,4.438149e-06,185.7251587,185.725169789563,1.109816e-05,13.8016758,13.8016746498678,1.146641e-06
0,20,188.052536,188.052530668027,5.342715e-06,185.7465973,185.746602423296,5.133257e-06,13.79808331,13.7980826774602,6.278986e-07
0,21,188.7806854,188.780686172939,7.481345e-07,186.5224915,186.522491841431,3.863533e-07,13.82266998,13.8226705110813,5.281711e-07
0,22,189.5493317,189.549330550289,1.114750e-06,187.3353577,187.335351744054,5.921961e-06,13.84880733,13.8488077011875,3.662876e-07
0,23,189.4348755,189.434865445937,1.004234e-05,187.2786713,187.278651915733,1.934892e-05,13.84253979,13.8425396629099,1.243826e-07
0,24,188.7543945,188.754394643696,1.124459e-07,186.6556549,186.655654526771,3.804557e-07,13.81581497,13.8158145910362,3.808876e-07
0,25,190.384964,190.384968819167,4.829909e-06,188.3082275,188.308231944571,4.405509e-06,13.87388229,13.8738822526619,4.103924e-08
0,26,190.1465912,190.146584332899,6.853625e-06,188.1207275,188.120721369719,6.169344e-06,13.86341476,13.8634145763766,1.880277e-07
0,27,189.4124146,189.412411480241,3.070541e-06,187.4418182,187.441802491446,1.574586e-05,13.83487415,13.8348739723795,1.807577e-07
0,28,190.2275238,190.227526596514,2.792803e-06,188.28685,188.286846425789,3.549797e-06,13.86319637,13.863196220084,1.529018e-07
0,29,190.7682495,190.768249221528,2.901911e-07,188.8601227,188.86012061829,2.062374e-06,13.88148594,13.8814861021371,1.631112e-07
0,30,191.7585907,191.75860157107,1.087283e-05,189.8758698,189.875874824174,5.073198e-06,13.9161768,13.9161775146435,7.186840e-07
0,31,192.622818,192.622816316231,1.676934e-06,190.7663116,190.766289903433,2.174207e-05,13.94623184,13.9462328367145,9.946734e-07
0,32,191.7888641,191.788866590645,2.454903e-06,189.9735107,189.973495429599,1.531259e-05,13.91479683,13.9147973499367,5.207130e-07
0,33,190.7219391,190.721942934686,3.847772e-06,188.9525452,188.95254310105,2.064965e-06,13.87472153,13.8747220469424,5.198428e-07
0,34,189.555603,189.555613535102,1.050776e-05,187.8308563,187.830850477036,5.846206e-06,13.83098602,13.830987466105,1.443156e-06
0,35,189.3771667,189.377169393539,2.645492e-06,187.6842041,187.684198753462,5.348101e-06,13.82336426,13.8233646831189,4.253064e-07
0,36,189.594635,189.594640489065,5.479299e-06,187.9244843,187.924480761358,3.491572e-06,13.83038807,13.8303884107297,3.415768e-07
0,37,187.3716125,187.371608538326,4.010502e-06,185.7511749,185.75117648089,1.554132e-06,13.74795246,13.7479517278426,7.334001e-07
0,38,186.7341156,186.734125399724,9.799138e-06,185.1455383,185.145543360154,5.030076e-06,13.72356892,13.7235686961781,2.201427e-07
0,39,185.2048035,185.204806182345,2.715548e-06,183.6549377,183.654945010433,7.266292e-06,13.66629982,13.6662996677278,1.522185e-07
0,40,184.7254639,184.725461495647,2.371541e-06,183.2001953,183.200185224765,1.008773e-05,13.64783573,13.6478363418236,6.103172e-07
0,41,184.5571136,184.557108604111,5.043350e-06,183.055481,183.055481467399,5.103674e-07,13.64078712,13.6407864061087,7.185251e-07
0,42,184.0497742,184.0497741188,5.112236e-08,182.5737457,182.573740634842,5.092697e-06,13.6212244,13.6212239070298,4.963515e-07
0,43,184.3426208,184.342615641353,5.208257e-06,182.8844452,182.884449640896,4.450467e-06,13.63130283,13.6313024992052,3.343519e-07
0,44,182.6920013,182.692002373001,1.030228e-06,181.2667847,181.266786927135,2.259166e-06,13.56939316,13.5693928978878,2.600712e-07
0,45,181.8673859,181.867377610721,8.253537e-06,180.4671631,180.467143967012,1.911893e-05,13.53803825,13.5380380994623,1.543218e-07
0,46,180.3114624,180.311450267068,1.213528e-05,178.9408112,178.940793082355,1.807487e-05,13.47934055,13.4793399861216,5.671621e-07
0,47,179.980896,179.9809065286,1.053251e-05,178.629364,178.629364906579,8.929073e-07,13.46635246,13.4663534097206,9.469521e-07
0,48,179.1231079,179.123114667285,6.757128e-06,177.7918549,177.791865619194,1.076080e-05,13.43370152,13.4337013397511,1.754467e-07
0,49,179.2116852,179.211686795986,1.615321e-06,177.8948975,177.894879022165,1.843877e-05,13.43645096,13.4364519796753,1.021423e-06
0,50,178.0823059,178.082311600603,5.692400e-06,176.7881012,176.788104839687,3.643398e-06,13.39350605,13.3935056209205,4.291894e-07
0,51,176.5776978,176.577687911154,9.842752e-06,175.3078918,175.307870619833,2.122587e-05,13.33629227,13.3362926985346,4.316889e-07
0,52,175.3414154,175.341418035165,2.629892e-06,174.0916138,174.091599587553,1.418198e-05,13.28910065,13.2891011372497,4.902771e-07
0,53,174.9754486,174.975445794316,2.814082e-06,173.7402954,173.740292585263,2.824893e-06,13.27476501,13.2747647792897,2.353587e-07
0,54,172.4193115,172.419315537943,4.014506e-06,171.2134094,171.21340818892,1.234908e-06,13.17701435,13.1770147018911,3.510000e-07
0,55,171.7009583,171.700961712962,3.461009e-06,170.5107727,170.510761053791,1.165129e-05,13.14912319,13.1491243138416,1.122008e-06
0,56,170.2099152,170.209910962539,4.198594e-06,169.0387726,169.03876391954,8.663467e-06,13.09156799,13.0915687384791,7.453150e-07
0,57,168.3137054,168.313701584078,3.860258e-06,167.164856,167.164849982709,5.974323e-06,13.01808167,13.0180816077041,5.733496e-08
0,58,166.7849731,166.784974448562,1.304031e-06,165.6552582,165.655260426328,2.247617e-06,12.95848751,12.9584872861898,2.244914e-07
0,59,165.7321472,165.732157486906,1.027011e-05,164.617981,164.617967609425,1.334761e-05,12.91719246,12.9171935255664,1.066460e-06
0,60,165.5609741,165.560976062831,1.941738e-06,164.4559326,164.455918290748,1.432644e-05,12.91020679,12.910207560116,7.653772e-07
0,61,164.8707886,164.870781562454,7.011765e-06,163.7774048,163.777398251774,6.533382e-06,12.88299084,12.8829912806058,4.435087e-07
0,62,163.3467407,163.346737598712,3.123944e-06,162.2705078,162.270494775485,1.303702e-05,12.82303047,12.823030784288,3.124863e-07
0,63,162.5204926,162.520495885109,3.331398e-06,161.455658,161.455663335089,5.376104e-06,12.7903223,12.7903225612106,2.574386e-07
0,64,162.756073,162.756074108855,1.110809e-06,161.6915894,161.69157606659,1.328888e-05,12.79951382,12.799514845657,1.028824e-06
0,65,161.999527,161.999523810411,3.167128e-06,160.9424286,160.942428501017,8.785008e-08,12.76963425,12.7696343835242,1.366981e-07
0,66,160.6223602,160.622351468114,8.761378e-06,159.5784454,159.578436802807,8.631763e-06,12.71507454,12.7150735394113,9.997732e-07
0,67,159.8714752,159.871480389317,5.169591e-06,158.83078,158.830767879735,1.214956e-05,12.6853857,12.6853857645963,6.055581e-08
0,68,158.3577118,158.357706155737,5.636255e-06,157.3317108,157.331695580398,1.523503e-05,12.62499142,12.6249913931037,2.382749e-08
0,69,157.6381378,157.638141171577,3.354194e-06,156.6074677,156.607459667421,7.983946e-06,12.59665012,12.5966505828088,4.592126e-07
0,70,156.0789795,156.078984339019,4.846831e-06,155.058075,155.058074727304,2.238679e-07,12.53421783,12.5342177924008,4.207187e-08
0,71,154.5549316,154.554929488556,2.152069e-06,153.5398254,153.539810829153,1.461030e-05,12.47304058,12.4730413107704,7.300208e-07
