featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,236.343399,236.343404437318,5.389466e-06,229.5606995,229.560707124873,7.661982e-06,15.59892654,15.5989264432045,1.009849e-07
0,1,238.4328461,238.43285875828,1.268894e-05,230.9339142,230.933912106692,2.077878e-06,15.68997383,15.6899749258955,1.094719e-06
0,2,240.6103821,240.610396970739,1.489066e-05,232.8604431,232.86045243563,9.320395e-06,15.76763248,15.767633660905,1.176469e-06
0,3,242.5716248,242.571622330035,2.425825e-06,234.8454437,234.845442348824,1.376762e-06,15.82883358,15.828834003141,4.231239e-07
0,4,244.1498108,244.149809932936,8.580799e-07,236.5350647,236.535069369041,4.671776e-06,15.87481308,15.8748130943289,1.449490e-08
0,5,244.638382,244.638382264816,3.068077e-07,237.2734985,237.273510382424,1.184727e-05,15.88180923,15.8818089880305,2.465887e-07
0,6,245.8416595,245.841654381903,5.163995e-06,238.5052338,238.505224433974,9.330674e-06,15.91866016,15.9186605340835,3.702041e-07
0,7,246.3646393,246.364646544274,7.262047e-06,239.1972351,239.197246048457,1.094104e-05,15.92943192,15.9294323141677,3.988845e-07
0,8,247.0387268,247.038742083271,1.527663e-05,239.9969177,239.99692689878,9.174171e-06,15.94638348,15.9463843263798,8.501224e-07
0,9,247.3745575,247.374571421766,1.392665e-05,240.4748688,240.474881399455,1.262504e-05,15.95218563,15.9521856468615,1.606313e-08
0,10,248.1483002,248.148323919478,2.374858e-05,241.3650513,241.365072926471,2.165694e-05,15.97254467,15.972545487378,8.172730e-07
0,11,248.71875,248.718773412327,2.341233e-05,242.0521698,242.052187817931,1.801813e-05,15.98652363,15.9865246277305,9.994956e-07
0,12,248.8762207,248.876239741245,1.903812e-05,242.3258972,242.3259205568,2.334000e-05,15.98760796,15.9876083514354,3.955028e-07
0,13,249.4664612,249.466467089873,5.908232e-06,243.0188599,243.018867281553,7.418272e-06,16.00266075,16.0026600890649,6.622779e-07
0,14,250.5223083,250.522330547198,2.219759e-05,244.1393738,244.139389450446,1.567115e-05,16.03346825,16.0334697262517,1.479792e-06
0,15,250.4658051,250.465824320623,1.926691e-05,244.1912842,244.191307835408,2.365572e-05,16.02814865,16.0281491458672,4.947442e-07
0,16,250.575531,250.575546090086,1.508423e-05,244.3926697,244.392689829758,2.015202e-05,16.02856255,16.0285626791884,1.334120e-07
0,17,250.1950226,250.195050931205,2.834820e-05,244.1413727,244.141404870397,3.218973e-05,16.01245689,16.0124576849273,7.910064e-07
0,18,249.5710297,249.571044884885,1.522180e-05,243.6256409,243.625654322547,1.345341e-05,15.98941898,15.989419174586,1.911265e-07
0,19,249.4432678,249.443280359098,1.253683e-05,243.5997009,243.599712571253,1.164352e-05,15.98208332,15.982084532347,1.211729e-06
0,20,249.540863,249.540885742572,2.270546e-05,243.7636719,243.763690086414,1.821141e-05,15.98295879,15.9829597023125,9.086724e-07
0,21,250.0126343,250.012636883801,2.606457e-06,244.2984314,244.298436802829,5.406344e-06,15.9956398,15.9956398277705,2.674513e-08
0,22,249.151947,249.151963889257,1.686777e-05,243.5539856,243.553995066596,9.470893e-06,15.96491718,15.9649177659273,5.830050e-07
0,23,249.0411682,249.04118296611,1.475322e-05,243.5222168,243.522242225697,2.542882e-05,15.95885944,15.9588595887553,1.450907e-07
0,24,248.6309814,248.631005122818,2.367751e-05,243.1654816,243.165498845867,1.727848e-05,15.94425678,15.9442577996868,1.017155e-06
0,25,248.4476929,248.447704884535,1.201344e-05,243.0712433,243.071269719613,2.643348e-05,15.93559074,15.9355909878,2.437814e-07
0,26,247.813385,247.813401788061,1.677829e-05,242.5200348,242.520041538557,6.748518e-06,15.91296005,15.9129600480247,4.465580e-09
0,27,246.8244324,246.824452147986,1.977494e-05,241.6064148,241.606452554435,3.775951e-05,15.87939358,15.8793937358925,1.583168e-07
0,28,246.5414581,246.5414662511,8.121217e-06,241.406601,241.406617701737,1.674959e-05,15.86775112,15.8677514408888,3.193678e-07
0,29,246.0553589,246.055367257389,8.370671e-06,240.9918671,240.99187643969,9.374261e-06,15.85008717,15.8500866654196,5.004129e-07
0,30,245.5009918,245.501003767427,1.194614e-05,240.5140533,240.514072536101,1.919137e-05,15.83007717,15.8300769537777,2.175480e-07
0,31,245.2558899,245.255893200477,3.307899e-06,240.3367004,240.336713022706,1.258325e-05,15.82010651,15.8201061472426,3.591050e-07
0,32,244.7866211,244.786630940923,9.847173e-06,239.9167023,239.916719405735,1.713523e-05,15.80365181,15.8036512744428,5.352495e-07
0,33,244.0276337,244.027641490177,7.823185e-06,239.2238464,239.223832752931,1.368262e-05,15.77744865,15.777449559611,9.054362e-07
0,34,243.1880493,243.18806423292,1.491651e-05,238.4406281,238.44064436104,1.630928e-05,15.74896812,15.748968428482,3.040923e-07
0,35,242.594635,242.594642609769,7.600003e-06,237.8885193,237.888527421679,8.134570e-06,15.72875786,15.7287589532967,1.095020e-06
0,36,242.0739441,242.073936986877,7.104920e-06,237.4185791,237.418589978006,1.087644e-05,15.71052551,15.7105240806557,1.432040e-06
0,37,240.925415,240.925433478856,1.843979e-05,236.323288,236.323291702013,3.738146e-06,15.67217731,15.6721790767595,1.762001e-06
0,38,239.7046509,239.704662008342,1.112944e-05,235.1250458,235.125050839711,5.063344e-06,15.6324482,15.6324493228883,1.126477e-06
0,39,239.3452759,239.345282765095,6.886189e-06,234.8285065,234.828525117789,1.864806e-05,15.61886501,15.6188641390631,8.740594e-07
0,40,238.7612152,238.761225912865,1.070290e-05,234.2985077,234.298511682497,3.992067e-06,15.59836292,15.5983634411339,5.184655e-07
0,41,238.1737366,238.173749547273,1.297501e-05,233.7482758,233.748298338901,2.258207e-05,15.57828522,15.5782857153578,4.980726e-07
0,42,237.765976,237.765978852733,2.900585e-06,233.4189758,233.418974889669,9.404094e-07,15.56258106,15.5625813366584,2.743415e-07
0,43,237.6611786,237.661191478805,1.288994e-05,233.486496,233.486502512548,6.540868e-06,15.55347252,15.5534730203636,5.014427e-07
0,44,236.9407349,236.940757411977,2.254870e-05,232.8763428,232.876363528491,2.075505e-05,15.52662468,15.526625106868,4.273026e-07
0,45,236.4562378,236.456240765432,2.972464e-06,232.5473633,232.547358728124,4.553126e-06,15.50583172,15.5058320347986,3.163538e-07
0,46,236.482132,236.482136366387,4.408379e-06,232.4145508,232.414538976581,1.180467e-05,15.51196003,15.5119606340649,6.044629e-07
0,47,236.7416992,236.74170267005,3.451300e-06,232.4638977,232.463897790785,8.570726e-08,15.52733803,15.5273380781312,5.017708e-08
0,48,236.9358673,236.935866916383,3.931870e-07,232.5649719,232.564963553072,8.370756e-06,15.53669548,15.5366958679413,3.875947e-07
0,49,237.3447876,237.344791602848,4.005192e-06,232.9685822,232.96857451905,7.634270e-06,15.55002213,15.5500229611215,8.358773e-07
0,50,237.2742615,237.274256265254,5.209355e-06,232.9673615,232.967351913346,9.536849e-06,15.54544258,15.5454425167123,6.446442e-08
0,51,237.232666,237.232660850085,5.165540e-06,232.9269104,232.926913993101,3.592710e-06,15.54406738,15.5440664291595,9.536530e-07
0,52,237.0110474,237.011046702861,6.604202e-07,232.7451935,232.745185486917,7.994528e-06,15.53560638,15.5356073132878,9.290104e-07
0,53,237.2541809,237.254187894361,6.986158e-06,232.9821777,232.982179526482,1.792107e-06,15.54363251,15.543633058965,5.516408e-07
0,54,236.8835144,236.883505226412,9.177885e-06,232.6192017,232.619196010384,5.649773e-06,15.53145218,15.5314515275038,6.514513e-07
0,55,237.1194458,237.119441724515,4.076266e-06,232.8289032,232.828912213265,9.015023e-06,15.53991795,15.5399175141141,4.317477e-07
0,56,236.9679413,236.967946259024,4.974844e-06,232.6800232,232.68001779593,5.397429e-06,15.53495693,15.5349571782757,2.462079e-07
0,57,236.6498566,236.649851891824,4.675559e-06,232.3764496,232.376429836899,1.974806e-05,15.52423477,15.5242346844259,8.730257e-08
0,58,236.70755,236.707554393566,4.344737e-06,232.4186554,232.418648246088,7.149420e-06,15.52660942,15.5266095877886,1.670122e-07
0,59,236.5917511,236.591758930767,7.832134e-06,232.3191376,232.319140790881,3.217639e-06,15.52233696,15.5223373068638,3.470249e-07
0,60,236.7895966,236.789619221157,2.266354e-05,232.5084991,232.508497422845,1.722663e-06,15.52898979,15.5289912184463,1.426576e-06
0,61,236.8475189,236.847514856976,4.063923e-06,232.5613708,232.561364371712,6.477898e-06,15.53102303,15.5310225006778,5.248348e-07
0,62,236.6754303,236.675436799823,6.501972e-06,232.3929749,232.392978840789,3.987273e-06,15.52536011,15.5253602348733,1.274515e-07
0,63,236.7982025,236.79819918694,3.327708e-06,232.4984589,232.498450570795,8.291510e-06,15.52988911,15.5298894367122,3.299617e-07
0,64,236.8964844,236.89648114663,3.228370e-06,232.6060333,232.606030295281,3.029914e-06,15.53274155,15.5327418688929,3.222620e-07
0,65,236.8152313,236.815243369799,1.204656e-05,232.5331116,232.533111332706,2.395601e-07,15.5298481,15.5298496937045,1.594950e-06
0,66,236.7001953,236.700211482352,1.616985e-05,232.4435883,232.443585436645,2.820191e-06,15.5252943,15.5252950711217,7.672277e-07
0,67,236.724884,236.724890721054,6.687850e-06,232.463028,232.463020039074,7.915027e-06,15.52626419,15.5262647340163,5.433425e-07
0,68,236.426712,236.42671644994,4.413807e-06,232.1729279,232.172932074078,4.217633e-06,15.51639271,15.5163925269138,1.809109e-07
0,69,236.3420258,236.342029413722,3.656886e-06,232.090332,232.090321057618,1.097363e-05,15.51359367,15.5135948655872,1.191881e-06
0,70,236.2612762,236.261294793405,1.854829e-05,232.0168152,232.016813380517,1.805029e-06,15.51074982,15.5107518877758,2.070881e-06
0,71,236.1686401,236.168649087745,8.951026e-06,232.0050659,232.005054474472,1.144350e-05,15.5050621,15.5050625326869,4.294154e-07
0,72,236.2429047,236.242908867311,4.204225e-06,232.0652008,232.065187438999,1.336666e-05,15.50792789,15.5079282674252,3.728329e-07
0,73,236.4562378,236.456237063782,7.291867e-07,232.5473633,232.547355155293,8.125957e-06,15.50583172,15.5058319111744,1.927296e-07
0,74,237.4288025,237.428793164459,9.325775e-06,233.4501953,233.450185410601,9.901899e-06,15.53947353,15.53947254262,9.910104e-07
0,75,237.7851105,237.785125524091,1.505046e-05,233.6786957,233.67869670655,1.027839e-06,15.55518246,15.5551829463251,4.893549e-07
0,76,238.7258606,238.725862207241,1.611538e-06,234.4862976,234.486274472675,2.313475e-05,15.58980656,15.5898076659144,1.109213e-06
0,77,240.1257172,240.125723720473,6.557387e-06,235.7123718,235.71234432612,2.750005e-05,15.64038658,15.6403880190221,1.437601e-06
0,78,241.9390564,241.939040067734,1.632875e-05,237.4434509,237.443433975423,1.695231e-05,15.70094776,15.7009478429108,8.137514e-08
0,79,242.2758942,242.275883925302,1.023974e-05,237.6750946,237.675070007337,2.459715e-05,15.71514416,15.7151442392885,8.187885e-08
