featIdx,bin,partition,sumLeft,sumRight,weightLeft,weightRight,mlx_skipped,mlx_termNum,mlx_termDen,cpu_termNum,cpu_termDen,term_num_diff,term_den_diff
0,0,0,10.07989502,191.8329315,7,539,0,78.0568741446145,74.6329350509503,78.0568741446145,74.6329350509503,0.000000e+00,0.000000e+00
0,0,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,1,0,18.94464111,182.9681854,15,531,0,82.6305365967656,78.9551933081083,82.6305365967656,78.9551933081083,0.000000e+00,0.000000e+00
0,1,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,2,0,27.22370911,174.6891174,23,523,0,86.520769158137,82.9008408555484,86.520769158137,82.9008408555484,0.000000e+00,0.000000e+00
0,2,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,3,0,35.63742065,166.2754059,31,515,0,90.7272711460104,87.1222432128022,90.7272711460104,87.1222432128022,0.000000e+00,-1.421085e-14
0,3,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,4,0,43.2802124,158.6326141,38,508,0,94.9324564176706,91.3003768668965,94.9324564176706,91.3003768668965,0.000000e+00,0.000000e+00
0,4,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,5,0,50.05325317,151.8595734,46,500,0,96.97672058254,93.5729199269749,96.97672058254,93.5729199269749,0.000000e+00,0.000000e+00
0,5,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,6,0,56.46612549,145.446701,54,492,0,98.6741055973182,95.4710284983506,98.6741055973182,95.4710284983506,0.000000e+00,0.000000e+00
0,6,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,7,0,62.49787903,139.4149475,62,484,0,100.002809392973,96.9834723233732,100.002809392973,96.9834723233732,0.000000e+00,0.000000e+00
0,7,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,8,0,68.34565735,133.5671692,69,477,0,102.043849739018,99.108356033095,102.043849739018,99.108356033095,-1.421085e-14,1.421085e-14
0,8,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,9,0,72.84815979,129.0646667,77,469,0,101.627392103973,98.9154923804179,101.627392103973,98.9154923804179,0.000000e+00,0.000000e+00
0,9,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,10,0,79.48690796,122.4259186,85,461,0,104.099321331965,101.442834902319,104.099321331965,101.442834902319,0.000000e+00,1.421085e-14
0,10,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
0,11,0,85.23730469,116.6755219,93,453,0,105.534689525126,102.973246740836,105.534689525126,102.973246740836,-1.421085e-14,0.000000e+00
0,11,1,0.0001220703125,-201.9129486,0,454,1,0,0,89.2097129447215,88.6240911967255,8.920971e+01,8.862409e+01
