featIdx,bin,partition,sumLeft,sumRight,weightLeft,weightRight,mlx_skipped,mlx_termNum,mlx_termDen,cpu_termNum,cpu_termDen,term_num_diff,term_den_diff
0,0,0,7.53477478,108.5722046,5,123,0,100.651553155418,95.7628279103652,100.651553155418,95.7628279103652,0.000000e+00,0.000000e+00
0,0,1,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,0,2,2.545227051,39.09364319,2,104,0,15.5789346316311,14.4010866302027,15.5789346316311,14.4010866302027,0.000000e+00,1.776357e-15
0,0,3,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,0,4,1.14440918e-05,59.69861221,0,157,1,0,0,22.274526876089,21.8568794971624,2.227453e+01,2.185688e+01
0,0,5,-3.814697266e-06,-47.20072174,0,222,1,0,0,9.90181392375613,9.76978973810605,9.901814e+00,9.769790e+00
0,0,6,1.907348633e-06,-15.53153515,0,155,1,0,0,1.52676319033441,1.49777401583439,1.526763e+00,1.497774e+00
0,0,7,0,-154.7122498,0,232,1,0,0,101.85480946604,100.554535302644,1.018548e+02,1.005545e+02
0,1,0,12.89924622,103.2077332,9,119,0,101.176012057662,95.5625717299128,101.176012057662,95.5625717299128,1.421085e-14,0.000000e+00
0,1,1,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,1,2,6.045509338,35.5933609,6,100,0,16.360786329564,14.6489010689474,16.360786329564,14.6489010689474,0.000000e+00,0.000000e+00
0,1,3,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,1,4,1.14440918e-05,59.69861221,0,157,1,0,0,22.274526876089,21.8568794971624,2.227453e+01,2.185688e+01
0,1,5,-3.814697266e-06,-47.20072174,0,222,1,0,0,9.90181392375613,9.76978973810605,9.901814e+00,9.769790e+00
0,1,6,1.907348633e-06,-15.53153515,0,155,1,0,0,1.52676319033441,1.49777401583439,1.526763e+00,1.497774e+00
0,1,7,0,-154.7122498,0,232,1,0,0,101.85480946604,100.554535302644,1.018548e+02,1.005545e+02
0,2,0,20.19714355,95.90983582,15,113,0,101.961586883013,96.1336681640301,101.961586883013,96.1336681640301,0.000000e+00,0.000000e+00
0,2,1,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,2,2,7.026672363,34.61219788,8,98,0,16.3499849094998,14.7735134147456,16.3499849094998,14.7735134147456,0.000000e+00,1.776357e-15
0,2,3,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
0,2,4,1.14440918e-05,59.69861221,0,157,1,0,0,22.274526876089,21.8568794971624,2.227453e+01,2.185688e+01
0,2,5,-3.814697266e-06,-47.20072174,0,222,1,0,0,9.90181392375613,9.76978973810605,9.901814e+00,9.769790e+00
0,2,6,1.907348633e-06,-15.53153515,0,155,1,0,0,1.52676319033441,1.49777401583439,1.526763e+00,1.497774e+00
0,2,7,0,-154.7122498,0,232,1,0,0,101.85480946604,100.554535302644,1.018548e+02,1.005545e+02
0,3,0,26.53274536,89.57423401,20,108,0,102.892286776897,96.9462979949535,102.892286776897,96.9462979949535,-1.421085e-14,0.000000e+00
0,3,1,0,0,0,0,1,0,0,0,0,0.000000e+00,0.000000e+00
