feat,bin,partition,cosNumL,cosDenL,cosNumR,cosDenR,cosNumTotal,cosDenTotal,gain_mlx,picked_by_mlx
1,48,0,44.1330274923094,43.7891337715901,27.3610556916894,27.2288766786861,71.4940831839988,71.0180104502761,8.483710703151,0
1,49,0,44.3596409605911,44.0210177471515,28.4393782993675,28.3001970026333,72.7990192599586,72.3212147497847,8.56037268352249,0
1,50,0,42.6018125398643,42.2830957378204,28.2369038487365,28.0968861437015,70.8387163886008,70.3799818815219,8.44395884125217,0
1,51,0,42.9867482206336,42.6714419989663,29.4498827843201,29.3018934235949,72.4366310049537,71.9733354225612,8.53832002455705,0
1,52,0,41.7284507712443,41.4275244435671,29.4220941031146,29.2724902347937,71.150544874359,70.7000146783608,8.46191148843113,0
1,53,0,41.6511235324197,41.3564221866714,30.3437738449243,30.1873626395381,71.994897377344,71.5437848262095,8.51168927862696,0
1,54,0,41.4972259571212,41.2090507768634,31.2313616959518,31.0681315825584,72.728587653073,72.2771823594218,8.55469532987232,0
1,55,0,42.2564991629222,41.9683866686296,32.8495753209996,32.6754609641745,75.1060744839218,74.6438476328041,8.6931676414738,0
1,56,0,42.1533119308489,41.8704037970848,33.7075678588363,33.5266685680017,75.8608797896852,75.3970723650866,8.73656341704297,0
1,57,0,40.4553966139126,40.1886577351395,33.4069064597645,33.225017676862,73.8623030736771,73.4136754120015,8.62053781841791,0
1,58,0,39.1710617020324,38.9172535268572,33.4000028877366,33.215472485042,72.571064589769,72.1327260118992,8.54470987677558,0
1,59,0,39.0547743596284,38.8060178350448,34.3828013521214,34.1900005968759,73.4375757117498,72.9960184319207,8.59545251851029,0
1,60,0,37.515248907711,37.2802891024435,34.098300240595,33.904192269586,71.613549148306,71.1844813720295,8.4879445774925,0
1,61,0,36.7748634779383,36.5483242778689,34.5074345159074,34.3079695765091,71.2822979938457,70.856293854378,8.46822669553678,0
1,62,0,35.0295525418256,34.8172522233903,33.9327368066608,33.7335230876393,68.9622893484864,68.5507753110296,8.32924208599564,0
1,63,0,33.5830863696522,33.382789631861,33.5830863696522,33.382789631861,67.1661727393044,66.7655792637221,8.22004682320851,0
1,64,0,32.4298612298668,32.2390973402793,33.3452202161936,33.1435354164989,65.7750814460604,65.3826327567782,8.13448742977652,0
1,65,0,31.1189615658078,30.9387359196738,33.0320164516214,32.8289507767139,64.1509780174293,63.7676866963877,8.03346582770879,0
1,66,0,30.2231867142127,30.0508111245879,33.1195794491219,32.9125820775648,63.3427661633346,62.9633932021528,7.98275797943159,0
1,67,0,29.7191301257916,29.5521687205905,33.6229182402919,33.4092132514765,63.3420483660835,62.961381972067,7.98279501681437,0
1,68,0,29.7731213661793,29.608020878012,34.6392700981995,34.4157909362756,64.4123914643788,64.0238118142876,8.05005152284814,0
1,69,0,29.1940308017809,29.0345005788203,35.0711703324688,34.8409438313803,64.2652011342497,63.8754444102007,8.0409785527172,0
1,70,0,27.5511066454616,27.4027164839959,34.1781030996954,33.9497416090515,61.729209745157,61.3524580930474,7.88088034070193,0
1,71,0,27.4329074409061,27.2872459854677,35.1464730244693,34.9073813712416,62.5793804653754,62.1946273567093,7.9351442181493,0
1,72,0,26.8529698402732,26.7121325858661,35.3914761284222,35.146834588364,62.2444459686953,61.8589671742301,7.91405881347782,0
1,73,0,25.6970913035875,25.5641753140862,34.986654504514,34.7402696136371,60.6837458081015,60.3044449277233,7.81443743352447,0
1,74,0,25.2337690180514,25.1050252985715,35.4963111035253,35.2415528898636,60.7300801215767,60.3465781884352,7.8176735161986,0
1,75,0,25.0001357034264,24.874296094181,36.3416652239508,36.075750600361,61.3418009273773,60.950046694542,7.85723062831003,0
1,76,0,25.0311960579778,24.9068689252395,37.6090654109938,37.3284007437476,62.6402614689716,62.2352696689871,7.94027006629184,0
1,77,0,23.8465756925532,23.7296807136681,37.0408785969462,36.758841450269,60.8874542894995,60.4885221639371,7.8287302572323,0
1,78,0,22.962918151544,22.8518072572624,36.8834483798443,36.5967894546123,59.8463665313883,59.4485967118747,7.76188107508777,0
1,79,0,22.3797933688755,22.2728835279413,37.1812487952633,36.8861595191104,59.5610421641387,59.1590430470517,7.74375703108094,0
1,80,0,22.2211409132931,22.1161591451988,38.0334940498428,37.725945580437,60.2546349631359,59.8421047256359,7.78909552115803,0
1,81,0,21.316998477301,21.2175412526791,37.7598672378656,37.4478022193708,59.0768657151666,58.6653434720499,7.71305871108253,0
1,82,0,21.8409985238794,21.7403487610966,40.0520897423199,39.7136213783003,61.8930882661994,61.4539701393969,7.89527352932639,0
1,83,0,21.0294292389171,20.9336958736413,39.9377396678291,39.5924566159458,60.9671689067461,60.5261524895871,7.83654252436372,0
1,84,0,20.7604448741624,20.6669293567112,40.6660531776808,40.3072350614072,61.4264980518433,60.9741644181184,7.86652320271501,0
1,85,0,20.507330274633,20.4160513564966,41.6323566235811,41.2561606299945,62.1396868982141,61.6722119864911,7.91269266851164,0
1,86,0,19.3010972288924,19.2161950416686,40.6276236443535,40.2514419439428,59.9287208732459,59.4676369856113,7.77131776386295,0
1,87,0,18.935649582133,18.8533206709063,41.3468353032448,40.954302056695,60.2824848853778,59.8076227276013,7.79494178082026,0
1,88,0,19.3633381106399,19.2799951919427,43.6771794038208,43.2531291183469,63.0405175144607,62.5331243102896,7.9719525652436,0
1,89,0,18.5990782070618,18.5199331934147,43.5626308413617,43.1284517964312,62.1617090484235,61.6483849898459,7.91702642239438,0
1,90,0,18.0506874202149,17.9747378237764,43.9253988452957,43.4756507342517,61.9760862655106,61.4503885580281,7.90609140019237,0
1,91,0,17.6830710055877,17.6094937337198,44.7350733963315,44.2641778868964,62.4181444019192,61.8736716206162,7.93520059022119,0
1,92,0,16.8888812256681,16.8193796568382,44.4476393740744,43.9662569981819,61.3365205997425,60.7856366550201,7.86717211316189,0
1,93,0,15.5894173454157,15.525959744281,42.7115324131597,42.2351956204479,58.3009497585754,57.7611553647289,7.67110087824861,0
1,94,0,15.2705195096585,15.2090274847874,43.5882707364408,43.0872561302748,58.8587902460992,58.2962836150621,7.70887310568099,0
