featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,250.6116791,250.611651359869,2.771728e-05,233.7430725,233.743064898392,7.611374e-06,16.3920002,16.3919979489741,2.249390e-06
0,1,250.3391113,250.339082152505,2.917562e-05,231.3083801,231.308387432021,7.305067e-06,16.46012115,16.4601187903174,2.364468e-06
0,2,249.3098755,249.309831861694,4.362659e-05,229.0420685,229.042073498052,5.016607e-06,16.47334671,16.4733441869609,2.523244e-06
0,3,249.3111725,249.311133315365,3.916999e-05,227.9075928,227.907594233685,1.460247e-06,16.51438141,16.5143800355188,1.373173e-06
0,4,249.6632996,249.663280251111,1.930944e-05,227.6771698,227.677163522644,6.277161e-06,16.54607391,16.5460730043826,9.091917e-07
0,5,250.292038,250.292028539127,9.424740e-06,228.3603973,228.360404915967,7.577100e-06,16.56291008,16.5629090066595,1.073297e-06
0,6,250.8059998,250.805966333237,3.342262e-05,228.9889221,228.988925493688,3.374547e-06,16.5741291,16.5741255354121,3.569202e-06
0,7,251.3696442,251.36962441533,1.974971e-05,229.5367737,229.536770598748,3.082893e-06,16.59153938,16.5915386340648,7.488698e-07
0,8,251.9802551,251.98023754384,1.758311e-05,230.2779999,230.278000749909,8.719788e-07,16.60505486,16.6050526078573,2.247489e-06
0,9,252.0136261,252.013622407532,3.691101e-06,230.3655396,230.365553164612,1.361383e-05,16.60409737,16.6040964467282,9.196048e-07
0,10,252.5683289,252.568302682799,2.617462e-05,231.1412811,231.141291346306,1.021838e-05,16.6126976,16.6126944766273,3.124691e-06
0,11,253.1253662,253.125347492431,1.871851e-05,231.9637299,231.963745721038,1.586264e-05,16.61979485,16.6197918480442,2.997537e-06
0,12,253.7808533,253.780835307748,1.796374e-05,232.7819672,232.78197105046,3.887374e-06,16.63352203,16.6335195092715,2.524420e-06
0,13,254.0800476,254.08002344469,2.416273e-05,233.335907,233.335913056995,6.074573e-06,16.63335228,16.6333500516033,2.228060e-06
0,14,254.7971802,254.797154660302,2.551548e-05,234.3028107,234.30280495678,5.712166e-06,16.64584541,16.64584437418,1.039028e-06
0,15,254.9972076,254.997165849132,4.179247e-05,234.7840576,234.784063227547,5.610360e-06,16.64183044,16.6418286612582,1.783078e-06
0,16,255.1280975,255.128050853096,4.668108e-05,235.1068726,235.106887342829,1.478424e-05,16.6389389,16.6389353850101,3.518798e-06
0,17,255.0847626,255.084743600614,1.897263e-05,235.4570465,235.45704642934,7.944880e-08,16.62373734,16.623736205291,1.129914e-06
0,18,255.0160522,255.016034964476,1.728162e-05,235.6000366,235.600034348357,2.272737e-06,16.61421585,16.6142145411898,1.309640e-06
0,19,254.7339172,254.733881724423,3.551191e-05,235.6268616,235.62687951244,1.794017e-05,16.59488869,16.594886930925,1.756209e-06
0,20,254.4186859,254.418644064931,4.184815e-05,235.5805359,235.580537867737,1.979065e-06,16.57598305,16.5759805775209,2.469964e-06
0,21,254.5387115,254.538686327034,2.522082e-05,236.1383209,236.138323121929,2.199077e-06,16.56420517,16.5642036353111,1.534367e-06
0,22,254.5950012,254.594985743289,1.547741e-05,236.6281433,236.628136662621,6.647926e-06,16.55071259,16.5507109506609,1.634788e-06
0,23,254.2844238,254.284395375833,2.845229e-05,236.6628723,236.662880723742,8.409289e-06,16.52930832,16.5293066390872,1.680005e-06
