feat,bin,partition,cosNumL,cosDenL,cosNumR,cosDenR,cosNumTotal,cosDenTotal,gain_mlx,picked_by_mlx
0,0,0,7.09660387368058,4.43537742105036,93.5549492817372,91.3274504893149,100.651553155418,95.7628279103652,16.1242925459929,0
0,0,1,0,0,0,0,0,0,16.1242925459929,0
0,0,2,1.29563614800572,0.51825445920229,14.2832984836254,13.8828321710004,15.5789346316311,14.4010866302027,16.1242925459929,0
0,0,3,0,0,0,0,0,0,16.1242925459929,0
0,0,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.1242925459929,0
0,0,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.1242925459929,0
0,0,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.1242925459929,0
0,0,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.1242925459929,0
0,1,0,13.8658794113629,10.3994095585222,87.3101326462996,85.1631621713906,101.176012057662,95.5625717299128,16.2063671096522,0
0,1,1,0,0,0,0,0,0,16.2063671096522,0
0,1,2,4.0609092400474,2.70727282669826,12.2998770895167,11.9416282422492,16.360786329564,14.6489010689474,16.2063671096522,0
0,1,3,0,0,0,0,0,0,16.2063671096522,0
0,1,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.2063671096522,0
0,1,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.2063671096522,0
0,1,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.2063671096522,0
0,1,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.2063671096522,0
0,2,0,22.6624782093697,18.8853985078081,79.2991086736438,77.248269656222,101.961586883013,96.1336681640301,16.2328420539559,0
0,2,1,0,0,0,0,0,0,16.2328420539559,0
0,2,2,4.48855677280914,3.26440492567937,11.8614281366907,11.5091084890662,16.3499849094998,14.7735134147456,16.2328420539559,0
0,2,3,0,0,0,0,0,0,16.2328420539559,0
0,2,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.2328420539559,0
0,2,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.2328420539559,0
0,2,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.2328420539559,0
0,2,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.2328420539559,0
0,3,0,30.608112017786,26.6157495806835,72.2841747591108,70.33054841427,102.892286776897,96.9462979949535,16.2775278978572,0
0,3,1,0,0,0,0,0,0,16.2775278978572,0
0,3,2,5.9212183693058,4.65238586159741,10.8006825587826,10.4700494192281,16.7219009280884,15.1224352808255,16.2775278978572,0
0,3,3,0,0,0,0,0,0,16.2775278978572,0
0,3,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.2775278978572,0
0,3,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.2775278978572,0
0,3,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.2775278978572,0
0,3,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.2775278978572,0
0,4,0,38.5932226173644,34.600820277637,65.061263128869,63.2023698966156,103.654485746233,97.8031901742526,16.3026484730205,0
0,4,1,0,0,0,0,0,0,16.3026484730205,0
0,4,2,6.43646044920897,5.14916835936718,10.4337074369025,10.1110154543179,16.8701678861115,15.2601838136851,16.3026484730205,0
0,4,3,0,0,0,0,0,0,16.3026484730205,0
0,4,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.3026484730205,0
0,4,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.3026484730205,0
0,4,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.3026484730205,0
0,4,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.3026484730205,0
0,5,0,43.1812752498697,39.3711627278224,60.5134003068344,58.6979982976293,103.694675556704,98.0691610254517,16.3044358475653,0
0,5,1,0,0,0,0,0,0,16.3044358475653,0
0,5,2,7.65284459889699,6.37737049908083,9.51209621198456,9.2085186733042,17.1649408108815,15.585889172385,16.3044358475653,0
0,5,3,0,0,0,0,0,0,16.3044358475653,0
0,5,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.3044358475653,0
0,5,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.3044358475653,0
0,5,6,0,0,1.52676319033441,1.49777401583439,1.52676319033441,1.49777401583439,16.3044358475653,0
0,5,7,0,0,101.85480946604,100.554535302644,101.85480946604,100.554535302644,16.3044358475653,0
0,6,0,47.6152214042806,43.8561249776268,56.3809679152134,54.6190626678629,103.996189319494,98.4751876454898,16.3128870640962,0
0,6,1,0,0,0,0,0,0,16.3128870640962,0
0,6,2,8.81952507781352,7.61686256720259,8.53124467669311,8.24686985413667,17.3507697545066,15.8637324213393,16.3128870640962,0
0,6,3,0,0,0,0,0,0,16.3128870640962,0
0,6,4,0,0,22.274526876089,21.8568794971624,22.274526876089,21.8568794971624,16.3128870640962,0
0,6,5,0,0,9.90181392375613,9.76978973810605,9.90181392375613,9.76978973810605,16.3128870640962,0
