featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,251.7884064,251.788401243269,5.128802e-06,243.8429108,243.842893094315,1.767229e-05,16.12429237,16.1242925459929,1.723357e-07
0,1,253.094696,253.094711843446,1.579852e-05,243.8904419,243.890451352607,9.458076e-06,16.20636559,16.2063671096522,1.524325e-06
0,2,253.8694763,253.869485248733,8.930373e-06,244.5861664,244.586160132522,6.249314e-06,16.23284149,16.2328420539559,5.622566e-07
0,3,255.1721039,255.172101161205,2.720631e-06,245.7477112,245.747711829526,6.478849e-07,16.27752876,16.2775278978572,8.649602e-07
0,4,256.08255,256.082567088564,1.703974e-05,246.7423706,246.742352541684,1.806378e-05,16.30264664,16.3026484730205,1.836058e-06
0,5,256.417511,256.417529823805,1.883748e-05,247.3340302,247.334028751583,1.399784e-06,16.30443382,16.3044358475653,2.024933e-06
0,6,256.9048767,256.90487253022,4.178764e-06,248.0179138,248.017898620576,1.519778e-05,16.31288719,16.3128870640962,1.276762e-07
0,7,257.5104675,257.510496940439,2.941114e-05,248.7675018,248.767511741925,9.910870e-06,16.32668686,16.3266884623338,1.603203e-06
0,8,258.0306091,258.03062138875,1.225789e-05,249.4259033,249.42589025701,1.306330e-05,16.33805847,16.3380598543266,1.382647e-06
0,9,258.0495911,258.049609509223,1.844477e-05,249.6443481,249.644342043829,6.100702e-06,16.33211136,16.3321117330052,3.743626e-07
0,10,258.6006165,258.60060439956,1.205552e-05,250.3562164,250.356209321964,7.108700e-06,16.3436985,16.3436988727786,3.711917e-07
0,11,258.944397,258.944395780322,1.192334e-06,250.8660431,250.866033525802,9.565019e-06,16.34878922,16.3487888428084,3.722795e-07
0,12,259.2532349,259.253252470654,1.760737e-05,251.3083496,251.308347854753,1.754622e-06,16.35387611,16.3538780919053,1.978014e-06
0,13,259.282959,259.282981491424,2.250705e-05,251.5296631,251.529646718042,1.636790e-05,16.34855461,16.3485568401825,2.228976e-06
0,14,259.6795959,259.679610187981,1.424072e-05,252.079895,252.07989744999,2.430459e-06,16.35568428,16.3556852288881,9.484926e-07
0,15,259.5508118,259.550806506049,5.261530e-06,252.1087036,252.10870604973,2.436449e-06,16.34663963,16.3466385958349,1.037344e-06
0,16,259.3059692,259.305981628794,1.239051e-05,252.0228729,252.022860466764,1.245804e-05,16.33399963,16.3340005871543,9.533652e-07
0,17,258.9533691,258.953376166722,7.026097e-06,251.8483429,251.848337936481,4.959027e-06,16.31744003,16.3174403236117,2.906528e-07
0,18,258.6337585,258.633775449182,1.690426e-05,251.6375275,251.637520395598,7.070222e-06,16.30412483,16.3041266783785,1.846225e-06
0,19,258.122406,258.122426586807,2.058095e-05,251.2955017,251.295511264787,9.555802e-06,16.28295898,16.2829606615911,1.677216e-06
0,20,257.5319519,257.531973686297,2.178200e-05,250.841507,250.84149200649,1.495152e-05,16.2604084,16.2604091243467,7.228575e-07
0,21,257.20755,257.207543964451,6.084377e-06,250.6821747,250.682168515622,6.166996e-06,16.24508476,16.2450847342662,2.830700e-08
0,22,256.8794861,256.879486523562,4.395775e-07,250.5102844,250.510282313833,2.109996e-06,16.22993088,16.229929982874,8.948115e-07
0,23,256.4375,256.437504854814,4.854814e-06,250.2220612,250.222065681717,4.524491e-06,16.21133423,16.2113334931412,7.353744e-07
0,24,256.1296692,256.129666645792,2.543661e-06,250.0133514,250.013336323673,1.511676e-05,16.19862938,16.1986304042129,1.024940e-06
0,25,256.0911255,256.09112161674,3.871542e-06,250.1935577,250.193561716931,3.977674e-06,16.19035912,16.1903582027696,9.128309e-07
0,26,255.2448578,255.244864602172,6.814087e-06,249.5177765,249.517776580359,9.110090e-08,16.15869331,16.1586943881363,1.074538e-06
0,27,254.3977509,254.397759713651,8.859159e-06,248.805954,248.805926605303,2.737419e-05,16.128088,16.1280893930764,1.395640e-06
0,28,254.1255035,254.12551175658,8.216541e-06,248.9239197,248.923913347476,6.330259e-06,16.10700989,16.1070110364379,1.148743e-06
