seed,mlx_rmse,cpu_rmse,drift_pct
42,0.232996,0.20423789142327556,14.080692067626336
43,0.229305,0.20042509662492355,14.409324910603605
44,0.231307,0.20400726386281157,13.381747110508114
45,0.233553,0.20513565255407723,13.852953931755712
46,0.231817,0.20348839594194904,13.921483791209655
