featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,155.1955414,155.195538744091,2.637744e-06,151.3236694,151.32365320583,1.622776e-05,12.61611938,12.6161203774766,9.927110e-07
0,1,159.9841766,159.984170261718,6.374024e-06,155.8665771,155.866568038999,9.109438e-06,12.81446648,12.8144664019292,7.451126e-08
0,2,164.0363464,164.036343117223,3.318323e-06,159.9773865,159.97737493647,1.153814e-05,12.96912766,12.9691285752947,9.202654e-07
0,3,168.4041595,168.404156696059,2.849840e-06,164.361084,164.361079802676,4.181699e-06,13.13570309,13.1357028065422,2.803108e-07
0,4,172.7212219,172.721221556429,3.673992e-07,168.6546783,168.654677237023,1.107703e-06,13.29984283,13.2998427438777,9.059498e-08
0,5,174.8848114,174.884819264564,7.863197e-06,171.040802,171.040803322506,1.320553e-06,13.37218094,13.3721810723094,1.335887e-07
0,6,176.6955872,176.695590615457,3.457254e-06,173.0466614,173.046655416133,5.960820e-06,13.43210506,13.4321058963451,8.319530e-07
0,7,178.1592102,178.159206984012,3.221067e-06,174.6867828,174.686784100193,1.263279e-06,13.4796381,13.4796385214822,4.218118e-07
0,8,180.2945099,180.294514212944,4.325249e-06,176.903244,176.903245244453,1.225898e-06,13.55547047,13.5554710155971,5.489833e-07
0,9,179.9868774,179.986871594697,5.846709e-06,176.8114929,176.811483889834,9.030087e-06,13.53585148,13.5358518989718,4.203951e-07
0,10,182.557251,182.557243679319,7.297243e-06,179.4351959,179.435180970712,1.495214e-05,13.6284132,13.6284125405295,6.598489e-07
0,11,184.0925751,184.092575782695,7.094526e-07,181.0618134,181.061793155876,2.019862e-05,13.68115711,13.681158229489,1.117367e-06
0,12,184.4163361,184.416339432485,3.372915e-06,181.5112152,181.51120767559,7.534371e-06,13.68824196,13.6882419814027,2.278451e-08
0,13,185.9667053,185.966708513975,3.191710e-06,183.1307983,183.130787408758,1.093109e-05,13.74214363,13.7421448849467,1.253965e-06
0,14,187.4895172,187.489524970291,7.758377e-06,184.717804,184.717790884559,1.307052e-05,13.79502869,13.7950298869089,1.200385e-06
0,15,187.5378113,187.537813032271,1.752974e-06,184.8677979,184.867796018477,1.833085e-06,13.79298306,13.7929834586013,4.034865e-07
0,16,188.1755676,188.175563624308,4.002645e-06,185.5701141,185.570108236234,5.899508e-06,13.81367493,13.8136743961571,5.306007e-07
0,17,189.0248718,189.024876512019,4.685847e-06,186.4844055,186.484403243488,2.274090e-06,13.84196281,13.8419636828272,8.684961e-07
0,18,187.5834198,187.583429725038,9.925234e-06,185.1577148,185.157713206315,1.637435e-06,13.785532,13.7855331816187,1.183938e-06
0,19,188.0905609,188.090564665331,3.752245e-06,185.7251129,185.725102970984,9.944055e-06,13.80167103,13.8016721353026,1.107165e-06
0,20,188.0524597,188.05246369665,3.979853e-06,185.7465363,185.746536662245,4.073625e-07,13.79807949,13.7980802060435,7.153819e-07
0,21,188.7806244,188.780620056162,4.333487e-06,186.5224304,186.522426864599,3.555323e-06,13.82266808,13.822668077586,2.024505e-09
0,22,189.5492706,189.549265225977,5.403906e-06,187.3352966,187.335287496516,9.134343e-06,13.84880447,13.8488053032349,8.293579e-07
0,23,189.4348145,189.434801261877,1.319125e-05,187.2786102,187.278588745106,2.148439e-05,13.84253788,13.8425373074007,5.725432e-07
0,24,188.7543335,188.75433165737,1.838723e-06,186.6555939,186.655592499628,1.372442e-06,13.81581211,13.815812276325,1.654241e-07
0,25,190.384903,190.384906138188,3.184086e-06,188.3081818,188.308170180875,1.158182e-05,13.87387943,13.8738799601894,5.275112e-07
