featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,223.3575592,223.35757968301,2.047891e-05,207.5476685,207.547665364195,3.092836e-06,15.50392723,15.5039289216995,1.690865e-06
0,1,223.0611267,223.061134760746,8.051762e-06,205.5752563,205.575265030419,8.682763e-06,15.5574522,15.5574522899033,8.806000e-08
0,2,223.939209,223.939183353514,2.563086e-05,204.8654327,204.865460826082,2.808682e-05,15.64572906,15.6457259052233,3.159718e-06
0,3,225.1986237,225.198638829772,1.517255e-05,205.1819916,205.181999172751,7.595602e-06,15.72157764,15.7215779256753,2.813272e-07
0,4,226.7578278,226.757842351278,1.459249e-05,206.4539337,206.453952026292,1.831047e-05,15.78158855,15.7815885169953,3.738700e-08
0,5,227.5287933,227.528817354436,2.401947e-05,207.2802734,207.280265289412,8.148088e-06,15.8036499,15.8036510428905,1.140547e-06
0,6,228.7870483,228.787053982779,5.642935e-06,208.2988129,208.298793905076,1.896114e-05,15.8521452,15.8521461767132,9.817058e-07
0,7,229.5540619,229.554069470798,7.581150e-06,209.2010193,209.200998300069,2.098704e-05,15.87095547,15.8709571795464,1.712322e-06
0,8,230.243576,230.2435813376,5.287795e-06,209.9713135,209.971301419403,1.205716e-05,15.88940144,15.8894023332954,8.974433e-07
0,9,230.9494934,230.949478535825,1.487238e-05,210.7682037,210.768181766963,2.196839e-05,15.90795898,15.9079589442755,4.009952e-08
0,10,231.9468842,231.946879772968,4.382305e-06,211.901825,211.901792989993,3.196118e-05,15.93386745,15.9338681408101,6.862813e-07
0,11,232.7046509,232.70467142559,2.054668e-05,212.854599,212.854609472869,1.047385e-05,15.95010471,15.9501059363636,1.222924e-06
0,12,232.9970551,232.997062669822,7.616111e-06,213.3032837,213.303288747944,5.056538e-06,15.95334148,15.9533418080662,3.239963e-07
0,13,233.5629272,233.562933188211,5.942118e-06,213.9843445,213.984348344864,3.862442e-06,15.96661758,15.9666173187052,2.655233e-07
0,14,234.738205,234.738214967386,1.001133e-05,215.2029266,215.202913491661,1.314408e-05,16.00146294,16.0014642068897,1.270488e-06
0,15,235.1534271,235.153440295076,1.317105e-05,215.885849,215.885812441711,3.655731e-05,16.00439453,16.0043958895221,1.358272e-06
