seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs,pass
42,0.24386,0.1859992137480563,1.31108081096686,31.108081096685996,2.231969458051026,False
43,0.237977,0.18680429569685034,1.2739375136543634,27.39375136543633,2.240182042121887,False
44,0.24201,0.18867654273543533,1.2826713723462144,28.267137234621444,2.23358841589652,False
45,0.244603,0.18713517936248164,1.3070925564786668,30.709255647866684,2.2396381250582635,False
46,0.24587,0.18774096344749197,1.3096236190817554,30.962361908175552,2.237370374845341,False
