seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs,pass
0,0.127983,0.09163246062345552,1.3966993697344814,39.66993697344814,10.00035291700624,False
1,0.125814,0.08936490527275694,1.4078681067919696,40.78681067919696,9.918067542137578,False
2,0.128992,0.091218442818497,1.4141000001136106,41.410000011361056,9.962075249990448,False
